,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Target
3584,1,39,1,8014,0,1,133.1,1,3,19,4,7,119.0,0,0,0,1,1,0,39,0,3,9,13.22222222222222,2,7,13.142857142857142,8.9,1.4,3.51,1
3585,1,39,1,33,1,1,133.1,1,19,37,9,9,96.1,0,0,0,1,1,0,25,0,0,2,15.0,0,2,11.5,12.4,0.5,1.79,0
3586,1,7,1,171,1,3,130.0,1,1,2,9,2,130.0,0,0,0,0,1,0,18,0,0,0,0.0,0,0,0.0,9.4,-0.8,-3.12,0
3587,1,43,1,9070,1,1,133.0,1,1,2,9,2,128.8,0,0,0,1,1,0,19,0,6,12,13.166666666666666,6,12,13.0,10.8,1.4,1.74,1
3588,1,18,1,9773,1,1,124.0,1,38,37,9,8,126.8,0,0,0,1,1,1,21,0,0,5,13.833333333333334,0,4,14.0,13.9,-0.3,0.79,1
3589,1,7,1,9991,0,40,130.0,1,1,3,4,2,130.0,0,0,0,1,1,0,27,0,0,0,0.0,0,0,0.0,8.9,1.4,3.51,0
3590,1,1,3,9147,1,1,124.0,1,1,1,5,3,116.7,1,0,0,1,1,0,19,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,1
3591,1,17,3,9500,1,1,132.0,1,3,1,2,7,125.5,1,0,0,1,1,0,18,0,0,7,13.154285714285717,0,7,13.154285714285717,10.8,1.4,1.74,1
3592,1,7,1,9670,1,3,110.0,1,27,37,3,3,110.0,1,0,0,1,1,0,27,0,7,9,12.333333333333334,6,6,13.166666666666666,9.4,-0.8,-3.12,0
3593,1,1,3,9773,1,1,127.0,1,19,38,8,3,133.7,1,0,1,1,1,0,18,0,0,6,13.0,0,5,11.8,12.7,3.7,-1.7,0
3594,1,1,1,9130,1,1,130.0,1,2,3,9,1,117.6,0,0,0,1,1,0,19,0,0,2,11.5,0,5,11.4,9.4,-0.8,-3.12,1
3595,1,44,1,9003,1,39,140.0,1,19,38,9,10,140.0,0,0,0,1,1,0,19,0,0,3,13.25,0,1,12.0,13.9,-0.3,0.79,0
3596,1,44,1,9003,1,39,150.0,1,19,1,1,1,150.0,0,0,0,1,1,0,22,0,0,3,13.333333333333334,0,3,12.75,15.5,2.8,-4.06,1
3597,1,16,2,9238,1,1,133.0,1,19,38,4,5,133.7,1,0,0,1,0,0,18,0,0,6,13.5,0,6,12.166666666666666,10.8,1.4,1.74,1
3598,1,16,4,9773,1,1,109.0,1,37,37,9,3,137.0,1,0,0,1,0,1,18,0,0,6,12.666666666666666,0,5,12.8,10.8,1.4,1.74,1
3599,1,43,1,9147,1,1,133.1,1,4,19,2,1,128.2,0,0,0,1,0,0,23,0,7,11,15.090909090909092,2,6,14.5,9.4,-0.8,-3.12,0
3600,1,18,4,171,1,1,133.0,1,1,4,9,5,129.2,1,0,1,0,1,0,20,0,0,0,0.0,0,0,0.0,9.4,-0.8,-3.12,0
3601,1,17,3,9773,1,1,134.0,1,2,1,3,3,129.5,1,0,0,1,1,0,18,0,0,6,13.166666666666666,0,6,12.666666666666666,16.2,0.3,-0.92,1
3602,1,1,4,9773,1,1,125.0,1,19,19,9,7,129.6,1,0,0,1,1,0,18,0,0,6,12.833333333333334,0,6,12.833333333333334,12.4,0.5,1.79,1
3603,1,17,3,9119,1,1,135.0,1,1,19,141,193,121.7,1,0,0,1,1,0,18,0,0,5,11.8,0,3,12.0,8.9,1.4,3.51,1
3604,1,17,2,9773,1,1,132.0,1,19,1,9,9,141.8,1,0,0,1,1,0,20,0,0,6,11.833333333333334,0,6,12.166666666666666,12.7,3.7,-1.7,1
3605,1,1,3,9773,1,1,135.0,1,3,1,2,4,129.8,1,0,0,1,1,0,20,0,0,5,12.8,0,3,12.75,15.5,2.8,-4.06,1
3606,1,44,1,9070,1,39,100.0,1,1,1,4,4,106.0,0,0,0,1,1,0,21,0,2,5,11.8,5,5,11.0,12.4,0.5,1.79,0
3607,1,43,1,171,1,1,144.0,1,19,19,9,4,121.6,0,0,0,1,1,0,22,0,0,0,0.0,0,0,0.0,13.9,-0.3,0.79,1
3608,1,17,1,9119,1,1,125.0,1,19,1,5,4,121.5,1,0,0,1,1,0,20,0,0,5,15.8,0,5,14.571428571428571,11.1,0.6,2.02,0
3609,1,1,1,171,1,1,133.1,1,1,37,9,9,117.0,0,0,1,1,1,0,19,0,0,0,0.0,0,0,0.0,15.5,2.8,-4.06,1
3610,1,44,1,9119,1,39,130.0,1,38,19,9,5,130.0,1,0,0,1,1,0,19,0,0,2,12.5,0,3,11.6,12.4,0.5,1.79,1
3611,1,17,1,9670,1,1,117.0,1,1,1,4,4,117.7,1,0,0,1,1,0,20,0,0,6,14.666666666666666,0,6,13.857142857142858,8.9,1.4,3.51,1
3612,1,44,1,9085,1,39,140.0,1,19,37,5,7,140.0,1,0,0,1,1,0,19,0,2,4,12.5,1,2,12.0,12.4,0.5,1.79,0
3613,1,1,1,9119,1,1,132.0,1,1,12,3,3,133.1,1,0,0,1,1,0,19,0,0,3,12.0,0,2,10.5,11.1,0.6,2.02,0
3614,1,15,1,9119,1,1,133.1,41,2,2,2,2,100.0,0,0,1,1,1,0,24,1,2,7,13.142857142857142,1,6,11.833333333333334,8.9,1.4,3.51,1
3615,1,17,1,9670,1,1,132.0,1,19,1,5,4,119.1,0,0,1,1,1,0,18,0,0,3,12.666666666666666,0,4,11.142857142857142,10.8,1.4,1.74,0
3616,1,1,1,9119,1,1,148.0,1,19,19,9,8,129.8,0,0,0,0,1,1,18,0,0,5,15.0,0,5,14.2,8.9,1.4,3.51,1
3617,1,1,1,9238,1,1,133.0,1,19,38,9,7,131.3,1,0,1,1,0,0,18,0,0,5,13.6,0,5,11.8,8.9,1.4,3.51,0
3618,1,17,5,9773,1,1,143.0,1,1,1,7,7,136.7,1,0,0,1,0,0,18,0,0,6,12.5,0,6,13.833333333333334,8.9,1.4,3.51,1
3619,1,17,1,9238,1,1,143.0,1,19,37,9,9,126.2,1,0,0,1,0,1,21,0,0,6,13.333333333333334,0,6,13.5,12.4,0.5,1.79,1
3620,1,15,1,9085,1,1,133.1,41,37,37,9,9,109.6,0,0,0,1,0,0,18,1,0,4,12.25,0,5,11.0,11.1,0.6,2.02,0
3621,1,1,1,9500,1,1,141.0,1,1,19,3,3,131.9,1,0,0,1,0,1,18,0,0,7,15.101428571428572,0,8,16.09375,11.1,0.6,2.02,1
3622,1,1,2,9238,1,1,140.0,1,19,37,9,9,140.7,1,0,0,1,0,1,18,0,0,6,13.166666666666666,0,6,16.0,10.8,1.4,1.74,1
3623,1,18,6,8014,0,1,134.0,1,3,19,2,4,120.7,1,0,0,1,0,0,23,0,0,4,11.0,0,0,0.0,13.9,-0.3,0.79,0
3624,1,1,2,9147,1,1,118.0,1,3,19,2,4,113.8,1,0,0,1,0,0,21,0,0,3,11.666666666666666,0,4,11.75,8.9,1.4,3.51,1
3625,1,1,1,9238,1,1,135.0,1,19,38,7,5,121.0,0,0,0,1,0,0,20,0,0,1,10.0,0,1,13.0,9.4,-0.8,-3.12,1
3626,1,17,1,8014,0,1,119.0,1,34,34,0,0,112.4,1,0,0,1,0,0,26,0,4,7,11.571428571428571,2,2,11.0,7.6,2.6,0.32,0
3627,1,1,6,9773,1,1,145.0,1,1,19,4,4,131.0,1,0,0,1,0,1,18,0,0,6,12.166666666666666,0,5,11.2,7.6,2.6,0.32,1
3628,1,1,1,171,1,1,143.0,1,3,37,9,9,142.7,1,0,0,1,0,0,18,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,0
3629,1,1,1,9670,1,1,123.0,1,19,19,9,8,125.5,0,0,0,0,0,1,19,0,0,6,13.833333333333334,0,6,14.285714285714286,8.9,1.4,3.51,1
3630,1,1,3,9500,1,1,108.0,1,19,1,9,3,107.8,1,0,0,1,0,1,20,0,0,6,12.357142857142858,0,7,13.0,13.9,-0.3,0.79,1
3631,1,1,3,9773,1,1,117.0,1,38,19,7,7,110.4,1,0,1,0,0,0,19,0,0,6,12.166666666666666,0,2,10.333333333333334,16.2,0.3,-0.92,0
3632,1,44,1,9238,1,39,140.0,1,37,19,191,102,136.1,1,0,1,1,0,0,21,0,3,3,12.0,2,2,12.5,12.4,0.5,1.79,1
3633,1,39,1,9254,1,1,170.0,1,37,37,4,6,138.3,0,0,0,1,0,0,33,0,5,9,12.416666666666666,5,7,13.0,10.8,1.4,1.74,1
3634,1,1,2,9085,1,1,157.0,1,3,38,4,6,142.3,0,0,0,1,0,0,18,0,0,4,12.75,0,4,12.75,7.6,2.6,0.32,1
3635,1,42,1,9500,1,6,141.0,1,37,1,9,4,145.0,0,0,0,1,0,0,21,0,12,18,14.933333333333334,12,18,14.933333333333334,7.6,2.6,0.32,1
3636,1,1,1,9773,1,1,125.0,1,3,19,2,3,125.7,1,0,0,1,0,0,19,0,0,6,13.0,0,6,11.666666666666666,8.9,1.4,3.51,1
3637,4,39,1,9853,1,19,133.1,1,38,19,9,9,108.0,0,0,1,0,0,0,33,0,0,7,12.857142857142858,0,6,12.666666666666666,8.9,1.4,3.51,1
3638,2,1,4,9500,1,1,143.0,1,38,38,5,5,128.7,1,0,0,1,0,0,18,0,0,7,14.455000000000002,0,8,13.91,15.5,2.8,-4.06,1
3639,1,1,1,9670,1,1,142.0,1,1,19,4,4,128.0,0,0,0,1,0,1,18,0,0,6,14.0,0,6,13.285714285714286,11.1,0.6,2.02,1
3640,1,1,3,9773,1,1,150.0,1,19,38,4,4,146.5,1,0,0,1,0,1,20,0,0,6,13.5,0,6,12.666666666666666,11.1,0.6,2.02,1
3641,1,1,2,9254,1,1,112.0,1,37,37,6,6,106.1,1,0,0,0,0,0,20,0,0,0,0.0,0,0,0.0,11.1,0.6,2.02,0
3642,1,17,2,8014,0,1,133.1,1,19,1,1,1,118.0,0,0,0,1,0,1,20,0,0,6,11.666666666666666,0,5,14.0,10.8,1.4,1.74,1
3643,1,17,1,9085,1,1,125.0,1,1,37,4,9,117.0,1,0,0,1,0,1,19,0,0,4,12.0,0,5,13.333333333333334,10.8,1.4,1.74,1
3644,1,1,3,9238,1,1,121.0,1,38,37,8,8,115.4,1,0,0,1,0,1,19,0,0,6,11.714285714285714,0,6,11.833333333333334,13.9,-0.3,0.79,1
3645,1,17,3,9238,1,1,133.1,1,41,1,2,3,117.0,1,0,0,1,0,0,21,0,0,6,12.666666666666666,0,6,12.428571428571429,11.1,0.6,2.02,1
3646,1,39,1,9085,1,1,133.1,1,3,3,4,2,144.9,1,0,0,1,0,0,26,0,0,3,11.75,0,4,12.8,12.4,0.5,1.79,1
3647,1,17,1,9238,1,1,135.0,1,37,37,8,6,127.0,0,0,0,1,0,0,21,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,0
3648,1,1,4,9500,1,1,132.0,1,19,38,5,5,118.0,1,0,0,1,0,0,18,0,0,7,12.328571428571427,0,7,12.328571428571427,12.7,3.7,-1.7,1
3649,5,39,1,9853,1,19,133.1,1,37,37,9,8,118.0,0,0,0,1,0,0,27,0,0,6,11.666666666666666,0,1,10.0,12.4,0.5,1.79,0
3650,1,43,1,9070,1,1,135.0,1,1,38,3,9,126.4,1,0,0,1,0,1,20,0,5,12,13.25,5,11,12.727272727272728,15.5,2.8,-4.06,1
3651,1,43,1,9670,1,39,110.0,1,19,3,7,10,110.0,0,0,0,1,0,0,21,0,0,5,11.833333333333334,0,4,13.25,16.2,0.3,-0.92,1
3652,1,17,1,9556,1,1,133.0,1,38,37,9,9,124.4,1,0,0,1,0,1,18,0,0,7,13.3,0,8,15.125,15.5,2.8,-4.06,1
3653,1,44,1,9085,1,39,140.0,1,1,19,9,9,140.0,1,0,0,1,0,0,20,0,1,6,12.555555555555555,1,5,11.8,16.2,0.3,-0.92,1
3654,1,1,1,9773,1,1,135.0,1,1,19,4,10,129.4,1,0,0,1,0,0,18,0,0,6,12.833333333333334,0,6,12.166666666666666,11.1,0.6,2.02,1
3655,1,44,1,9238,1,39,140.0,1,1,1,3,5,141.7,0,0,0,1,0,1,20,0,3,6,12.833333333333334,2,6,12.833333333333334,13.9,-0.3,0.79,1
3656,1,1,2,9085,1,1,144.0,1,1,19,4,10,132.1,1,0,0,1,0,1,19,0,0,3,12.666666666666666,0,3,13.0,12.7,3.7,-1.7,1
3657,1,1,5,9500,1,1,122.0,1,37,3,9,2,116.8,1,0,0,1,0,0,20,0,0,6,13.271428571428572,0,7,14.471428571428572,13.9,-0.3,0.79,1
3658,1,1,1,9991,0,1,143.0,1,19,37,5,8,135.0,0,0,0,1,0,1,20,0,0,5,12.4,0,5,12.833333333333334,10.8,1.4,1.74,1
3659,1,44,1,9085,1,39,150.0,1,38,1,5,5,150.0,0,0,0,1,0,0,20,0,0,2,14.5,0,4,11.25,12.7,3.7,-1.7,1
3660,1,1,3,9238,1,1,124.0,1,19,1,7,10,116.0,1,0,1,1,0,0,19,0,0,0,0.0,0,0,0.0,13.9,-0.3,0.79,0
3661,1,1,1,9773,1,1,156.0,1,3,3,123,122,155.0,0,0,0,1,0,0,18,0,0,6,14.285714285714286,0,6,13.25,8.9,1.4,3.51,1
3662,1,1,1,9085,1,1,142.0,1,38,38,9,10,127.0,1,0,0,1,0,0,18,0,0,3,12.333333333333334,0,5,12.6,10.8,1.4,1.74,1
3663,1,17,1,9500,1,1,142.0,1,38,37,9,8,130.8,1,0,0,1,0,1,19,0,0,6,12.583333333333334,0,7,12.671428571428573,13.9,-0.3,0.79,1
3664,1,1,6,9500,1,1,126.0,1,12,37,5,9,121.8,1,0,0,1,0,0,19,0,0,6,13.731666666666667,0,7,13.771428571428572,12.4,0.5,1.79,0
3665,1,39,1,9003,1,19,133.1,1,37,37,9,4,140.0,0,0,0,1,1,0,43,0,0,6,12.875,0,5,12.142857142857142,16.2,0.3,-0.92,1
3666,2,42,1,9070,1,1,170.0,1,37,25,0,4,148.5,0,0,0,1,1,0,47,0,8,8,14.625,5,5,13.4,9.4,-0.8,-3.12,0
3667,1,42,1,9147,1,1,130.0,1,34,34,99,99,109.8,1,0,0,0,1,0,23,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,0
3668,1,1,1,9238,1,1,133.0,41,19,19,9,9,119.7,1,0,1,1,0,1,19,1,0,6,12.666666666666666,0,6,12.666666666666666,8.9,1.4,3.51,1
3669,1,42,1,9500,1,1,122.0,1,3,3,2,2,122.0,1,0,0,1,0,0,20,0,0,6,12.491666666666667,0,6,12.491666666666667,12.7,3.7,-1.7,1
3670,1,1,1,171,1,1,138.0,1,1,3,4,4,147.5,1,0,0,1,0,1,19,0,6,12,13.666666666666666,4,11,14.166666666666666,8.9,1.4,3.51,1
3671,1,17,1,9085,1,1,163.0,14,37,37,9,9,150.8,1,0,0,1,0,0,19,1,0,6,16.0,0,6,14.5,15.5,2.8,-4.06,1
3672,1,44,1,9085,1,39,150.0,1,19,37,4,7,150.0,1,0,0,1,0,0,19,0,2,6,14.142857142857142,1,6,13.0,13.9,-0.3,0.79,1
3673,1,39,1,8014,0,19,133.1,1,19,19,144,141,131.5,0,0,1,1,0,1,39,0,0,6,11.833333333333334,0,4,13.75,11.1,0.6,2.02,1
3674,1,1,1,9070,1,1,144.0,1,1,1,3,5,127.2,1,0,0,1,0,1,20,0,0,6,12.666666666666666,0,6,13.0,10.8,1.4,1.74,1
3675,1,17,1,9070,1,1,118.0,1,38,19,9,3,111.0,1,0,0,1,0,0,21,0,0,6,12.5,0,6,12.666666666666666,7.6,2.6,0.32,1
3676,1,43,5,9238,1,1,101.0,24,37,19,9,7,119.9,1,0,1,0,0,0,22,1,5,9,10.88888888888889,2,4,11.25,9.4,-0.8,-3.12,1
3677,1,1,2,9773,1,1,133.0,1,19,38,5,0,133.7,1,0,0,1,0,0,19,0,0,1,13.0,0,0,0.0,7.6,2.6,0.32,0
3678,1,17,1,9670,1,1,133.1,1,1,19,141,114,140.0,1,0,0,1,0,0,22,0,0,6,15.166666666666666,0,6,16.0,13.9,-0.3,0.79,1
3679,1,5,2,9853,1,1,124.0,1,19,19,3,3,113.9,1,0,0,1,0,1,19,0,0,6,12.666666666666666,0,6,12.0,12.7,3.7,-1.7,1
3680,1,1,1,171,1,1,127.0,1,37,38,9,9,120.7,1,0,1,1,1,0,18,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,0
3681,5,39,1,9147,1,1,133.1,1,19,19,9,9,119.8,0,0,0,1,1,0,26,0,0,5,12.0,0,5,10.2,11.1,0.6,2.02,1
3682,1,39,1,9991,0,1,110.0,1,37,37,9,9,121.8,0,0,0,0,1,0,36,0,0,0,0.0,0,0,0.0,12.7,3.7,-1.7,0
3683,1,18,1,171,1,1,110.0,1,19,2,5,5,117.7,1,0,1,1,1,1,20,0,0,0,0.0,0,0,0.0,12.4,0.5,1.79,1
3684,2,39,1,9147,1,1,160.0,1,37,37,9,7,110.0,0,0,0,1,1,0,30,0,0,2,11.0,0,4,11.5,15.5,2.8,-4.06,0
3685,1,43,1,9003,1,1,120.0,1,1,1,4,10,134.4,0,0,0,1,1,0,24,0,0,6,15.714285714285714,0,6,15.9,15.5,2.8,-4.06,0
3686,1,1,1,9147,1,1,133.1,1,34,34,0,0,125.3,0,0,0,1,1,0,26,0,11,11,10.818181818181818,12,11,11.636363636363637,7.6,2.6,0.32,0
3687,1,1,1,9147,1,1,132.0,1,19,38,9,7,119.1,0,0,0,0,1,0,19,0,0,1,12.0,0,0,0.0,13.9,-0.3,0.79,0
3688,5,39,1,9238,1,1,130.0,1,19,38,9,10,146.0,0,0,0,1,1,0,34,0,0,5,12.6,0,4,11.25,12.4,0.5,1.79,1
3689,1,43,1,9130,1,1,130.0,1,1,1,1,1,130.0,1,0,0,1,1,0,33,0,0,1,13.0,0,3,14.0,9.4,-0.8,-3.12,1
3690,1,17,6,9147,1,1,129.0,1,19,1,9,4,122.0,1,0,0,1,1,0,19,0,0,5,11.6,0,4,10.75,9.4,-0.8,-3.12,1
3691,1,17,5,9119,1,1,130.0,1,19,1,4,5,118.1,1,0,1,0,1,0,26,0,0,1,10.0,0,1,11.0,8.9,1.4,3.51,0
3692,1,39,1,9670,1,1,140.0,1,38,37,7,7,105.2,0,0,0,1,1,0,29,0,0,1,14.0,0,0,0.0,16.2,0.3,-0.92,0
3693,1,17,5,9119,1,1,131.0,1,19,37,9,7,123.3,1,0,0,1,1,1,19,0,0,5,12.6,0,2,12.5,8.9,1.4,3.51,0
3694,1,17,1,171,1,1,129.0,1,1,1,9,9,124.8,1,0,0,1,1,0,18,0,0,0,0.0,0,0,0.0,12.7,3.7,-1.7,0
3695,1,39,1,9991,0,19,133.1,1,19,37,9,9,149.4,0,0,0,0,1,0,29,0,0,2,11.333333333333334,0,1,12.0,11.1,0.6,2.02,0
3696,1,43,1,9254,1,1,112.0,1,37,37,9,9,108.5,0,0,0,1,1,0,21,0,0,6,12.666666666666666,0,5,11.4,9.4,-0.8,-3.12,1
3697,1,17,1,9254,1,1,119.0,1,1,1,4,10,125.0,0,0,0,1,1,0,19,0,0,5,10.8,0,2,10.5,10.8,1.4,1.74,1
3698,1,1,1,9500,1,1,133.1,1,38,38,5,10,101.0,0,0,0,1,1,0,20,0,0,5,12.87857142857143,0,7,11.85625,15.5,2.8,-4.06,1
3699,1,1,1,9085,1,1,123.0,1,3,1,2,5,112.9,0,0,0,1,1,0,18,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,0
3700,1,17,3,9070,1,1,131.0,1,38,37,5,5,120.2,1,0,0,1,1,0,18,0,0,6,12.833333333333334,0,5,11.4,15.5,2.8,-4.06,1
3701,1,1,1,9147,1,1,120.0,1,34,34,99,99,111.6,0,0,1,1,1,1,21,0,0,5,12.6,0,3,12.833333333333334,10.8,1.4,1.74,1
3702,1,1,1,9147,1,1,125.0,1,1,1,4,2,134.1,1,0,0,1,1,0,20,0,0,0,0.0,0,0,0.0,8.9,1.4,3.51,0
3703,1,39,1,9119,1,1,133.1,1,37,37,9,9,101.6,0,0,0,1,1,1,30,0,0,0,0.0,0,0,0.0,12.7,3.7,-1.7,0
3704,1,18,2,9670,1,1,121.0,1,37,38,4,1,111.9,1,0,0,1,1,0,19,0,0,6,14.166666666666666,0,6,14.0,13.9,-0.3,0.79,1
3705,1,51,1,9147,1,1,148.0,1,1,19,9,6,118.4,1,0,0,1,1,0,30,0,0,5,13.4,0,4,13.25,8.9,1.4,3.51,0
3706,1,1,1,9147,1,1,139.0,1,38,1,5,5,127.1,1,0,0,1,1,1,22,0,0,5,11.2,0,4,11.25,12.7,3.7,-1.7,1
3707,1,17,3,171,1,1,125.0,1,37,37,5,10,120.5,1,0,0,1,1,0,22,0,0,0,0.0,0,0,0.0,12.4,0.5,1.79,1
3708,1,17,4,9070,1,1,128.0,1,1,1,9,10,136.1,1,0,1,0,1,0,19,0,0,6,12.666666666666666,0,5,11.8,11.1,0.6,2.02,0
3709,1,17,2,9670,1,1,132.0,1,1,19,5,3,124.0,1,0,0,1,1,0,21,0,0,3,12.333333333333334,0,4,11.25,7.6,2.6,0.32,0
3710,1,17,4,9085,1,1,137.0,1,38,38,151,151,141.6,0,0,0,1,1,0,21,0,0,4,12.25,0,5,12.0,7.6,2.6,0.32,1
3711,1,44,1,171,1,39,160.0,1,19,38,9,9,160.0,1,0,1,1,1,1,21,0,0,0,0.0,0,0,0.0,15.5,2.8,-4.06,0
3712,1,39,1,9147,1,1,120.0,1,1,19,4,7,110.0,0,0,0,1,1,0,27,0,0,3,10.75,0,3,10.333333333333334,15.5,2.8,-4.06,0
3713,1,43,1,33,1,1,134.0,1,37,37,1,1,100.0,1,0,0,1,1,0,32,0,0,0,0.0,0,0,0.0,13.9,-0.3,0.79,0
3714,1,39,1,9670,1,12,133.1,1,37,1,9,3,120.0,0,0,1,0,1,0,40,0,0,0,0.0,0,0,0.0,15.5,2.8,-4.06,0
3715,1,1,2,9147,1,1,116.0,1,37,1,5,3,124.8,1,0,0,1,1,0,20,0,0,2,14.333333333333334,0,2,12.5,7.6,2.6,0.32,1
3716,1,44,1,9130,1,39,140.0,1,4,4,2,10,140.0,1,0,0,1,1,0,20,0,1,2,11.5,1,2,11.5,12.7,3.7,-1.7,0
3717,1,1,3,171,1,1,140.0,1,37,37,9,9,124.3,1,0,0,1,1,0,18,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,1
3718,1,43,1,9147,1,1,122.0,1,1,38,1,7,118.9,0,0,0,1,1,0,21,0,0,2,10.5,0,0,0.0,12.7,3.7,-1.7,0
3719,1,17,1,9670,1,1,141.0,1,19,37,5,8,130.2,0,0,0,1,1,0,18,0,0,6,13.5,0,0,0.0,12.7,3.7,-1.7,0
3720,1,44,1,9003,1,1,120.0,1,1,3,144,123,120.0,0,0,0,1,1,0,19,0,0,1,11.0,0,0,0.0,16.2,0.3,-0.92,1
3721,5,7,1,9070,1,3,140.0,1,37,37,7,7,140.0,0,0,0,0,1,0,30,0,0,1,10.0,0,0,0.0,15.5,2.8,-4.06,0
3722,1,39,1,9003,1,12,133.1,1,19,1,9,1,130.0,0,0,0,1,1,0,29,0,0,0,0.0,0,0,0.0,15.5,2.8,-4.06,0
3723,1,17,2,9119,1,1,137.0,1,1,1,4,4,130.4,1,0,1,1,1,0,18,0,0,1,12.0,0,3,10.666666666666666,7.6,2.6,0.32,0
3724,1,1,2,9670,1,1,122.0,1,1,1,9,9,116.1,1,0,0,1,1,1,18,0,0,4,12.25,0,5,12.2,9.4,-0.8,-3.12,0
3725,1,44,1,9003,1,39,130.0,1,1,1,3,10,130.0,0,0,0,1,1,0,22,0,4,5,11.4,2,6,11.666666666666666,15.5,2.8,-4.06,0
3726,1,43,2,9991,0,1,140.0,1,37,37,5,5,124.3,1,0,0,0,1,0,27,0,0,0,0.0,0,0,0.0,12.7,3.7,-1.7,0
3727,1,17,6,9670,1,1,125.0,1,38,1,9,7,125.0,1,0,0,1,1,0,20,0,0,4,14.25,0,5,14.0,10.8,1.4,1.74,1
3728,1,51,1,8014,0,2,110.0,1,19,38,9,10,110.0,0,0,0,1,1,0,42,0,8,11,14.454545454545457,7,10,14.2,11.1,0.6,2.02,1
3729,1,1,1,9003,1,1,133.1,1,38,38,4,8,115.0,0,0,1,1,1,0,21,0,8,12,14.538461538461538,4,12,14.461538461538462,15.5,2.8,-4.06,1
3730,1,43,1,9500,1,1,132.0,1,1,38,7,7,129.6,0,1,0,1,1,0,23,0,0,6,12.733333333333334,0,7,11.95,16.2,0.3,-0.92,1
3731,1,51,1,9070,1,1,122.0,1,38,38,9,9,128.8,1,0,0,1,1,0,21,0,4,5,13.2,4,4,13.5,8.9,1.4,3.51,0
3732,1,1,3,171,1,1,155.0,1,4,3,1,1,144.2,1,0,0,1,1,0,19,0,0,0,0.0,0,0,0.0,12.7,3.7,-1.7,1
3733,2,39,1,9238,1,1,120.0,1,37,37,7,7,134.0,0,0,0,1,1,1,40,0,0,6,12.333333333333334,0,4,12.75,8.9,1.4,3.51,0
3734,1,43,1,9147,1,1,129.0,1,19,1,9,5,112.0,0,0,0,1,1,0,22,0,5,5,11.2,5,7,11.25,12.7,3.7,-1.7,0
3735,1,1,2,9500,1,1,144.0,1,38,37,9,9,128.8,1,0,0,1,1,0,19,0,0,6,13.2,0,6,13.2,7.6,2.6,0.32,1
3736,1,39,1,9119,1,1,130.0,1,19,37,9,9,134.0,0,0,0,1,1,1,24,0,0,5,11.833333333333334,0,4,14.0,12.7,3.7,-1.7,1
3737,1,1,1,9254,1,1,133.1,1,3,1,2,4,125.0,0,0,0,1,1,0,21,0,0,5,11.333333333333334,0,2,11.5,12.7,3.7,-1.7,1
3738,1,17,4,9119,1,1,133.0,1,3,1,9,3,123.2,1,0,0,1,1,0,18,0,0,5,13.6,0,5,14.6,8.9,1.4,3.51,1
3739,1,17,3,9119,1,1,131.0,1,37,37,9,7,118.4,0,0,0,1,1,0,18,0,0,0,0.0,0,2,11.5,7.6,2.6,0.32,0
3740,1,51,1,9670,1,1,133.1,1,3,1,3,10,116.2,0,0,0,1,1,0,24,0,0,5,12.857142857142858,0,5,13.666666666666666,11.1,0.6,2.02,0
3741,1,39,1,9119,1,1,133.1,1,37,19,9,3,123.0,0,0,0,1,1,1,28,0,0,3,14.333333333333334,0,5,12.428571428571429,9.4,-0.8,-3.12,1
3742,1,17,1,9670,1,1,118.0,1,19,38,7,9,113.5,1,0,0,1,0,1,19,0,0,5,13.5,0,6,14.0,12.4,0.5,1.79,1
3743,1,51,1,9085,1,40,120.0,1,3,3,4,2,125.0,0,0,0,1,0,0,28,0,0,6,14.428571428571429,0,4,15.6,11.1,0.6,2.02,1
3744,1,17,3,9853,1,1,133.1,1,12,1,4,0,134.8,1,0,0,1,0,0,18,0,0,0,0.0,0,0,0.0,7.6,2.6,0.32,0
3745,1,1,1,171,1,1,145.0,1,3,1,4,3,149.9,1,0,0,0,0,0,19,0,0,0,0.0,0,0,0.0,16.2,0.3,-0.92,1
3746,1,1,1,9500,1,1,125.0,1,1,1,4,4,119.8,1,0,0,1,0,1,19,0,0,8,12.82875,0,8,12.82875,9.4,-0.8,-3.12,1
3747,1,43,1,9130,1,1,125.0,1,39,3,3,2,125.0,1,0,0,1,0,0,21,0,0,0,0.0,0,4,13.75,10.8,1.4,1.74,1
3748,1,1,3,9500,1,1,148.0,1,1,19,4,5,135.1,1,0,1,1,0,0,18,0,0,0,0.0,0,0,0.0,13.9,-0.3,0.79,0
